timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_acc0,attack_acc1,attack_acc2,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
28371273,28371273,28371273,28371273,28371273,28371273,28371273,28371273,28371273,0.46516702,-0.05375756,-9.956386,0.46516702,-0.05375756,-9.956386
28375269,28375269,28375269,28375269,28375269,28375269,28375269,28375269,28375269,0.47098085,-0.0971108,-9.914362,0.47098085,-0.0971108,-9.914362
28379276,28379276,28379276,28379276,28379276,28379276,28379276,28379276,28379276,0.5055981,-0.091370635,-9.895165,0.5055981,-0.091370635,-9.895165
28383279,28383279,28383279,28383279,28383279,28383279,28383279,28383279,28383279,0.48526704,-0.064945854,-9.917591,0.48526704,-0.064945854,-9.917591
28387278,28387278,28387278,28387278,28387278,28387278,28387278,28387278,28387278,0.48416796,-0.04833649,-9.91781,0.48416796,-0.04833649,-9.91781
28391284,28391284,28391284,28391284,28391284,28391284,28391284,28391284,28391284,0.48763165,-0.06493052,-9.949513,0.48763165,-0.06493052,-9.949513
28395270,28395270,28395270,28395270,28395270,28395270,28395270,28395270,28395270,0.47037336,-0.048603706,-9.953499,0.47037336,-0.048603706,-9.953499
28399273,28399273,28399273,28399273,28399273,28399273,28399273,28399273,28399273,0.47985896,-0.070060045,-9.926052,0.47985896,-0.070060045,-9.926052
28403275,28403275,28403275,28403275,28403275,28403275,28403275,28403275,28403275,0.4834365,-0.09253673,-9.933297,0.4834365,-0.09253673,-9.933297
28407275,28407275,28407275,28407275,28407275,28407275,28407275,28407275,28407275,0.49736616,-0.07665615,-9.890428,0.49736616,-0.07665615,-9.890428
28411270,28411270,28411270,28411270,28411270,28411270,28411270,28411270,28411270,0.4936693,-0.07332697,-9.941231,0.4936693,-0.07332697,-9.941231
28415274,28415274,28415274,28415274,28415274,28415274,28415274,28415274,28415274,0.49606526,-0.060048636,-9.945427,0.49606526,-0.060048636,-9.945427
28419275,28419275,28419275,28419275,28419275,28419275,28419275,28419275,28419275,0.48471326,-0.050185904,-9.94789,0.48471326,-0.050185904,-9.94789
28423287,28423287,28423287,28423287,28423287,28423287,28423287,28423287,28423287,0.4908975,-0.03944721,-9.885037,0.4908975,-0.03944721,-9.885037
