timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_gyro0,attack_gyro1,attack_gyro2,gyro_rad[0],gyro_rad[1],gyro_rad[2]
28166460,28166460,28166460,28166460,28166460,28166460,3.869538293,3.869538293,0.392625495,0.388133849,0.395588157,0.392921319,-0.004491646,0.002962662,0.000295824
28170464,28170464,28170464,28170464,28170464,28170464,2.656239399,2.656239399,-1.160265204,-1.163386274,-1.156454395,-1.159187994,-0.00312107,0.00381081,0.001077211
28174466,28174466,28174466,28174466,28174466,28174466,-1.472591682,-1.472591682,-1.444556709,-1.447772039,-1.438611386,-1.444422377,-0.00321533,0.005945323,0.000134331
28178468,28178468,28178468,28178468,28178468,28178468,-3.983620505,-3.983620505,-0.140626885,-0.143944234,-0.135433474,-0.140176916,-0.003317349,0.00519341,0.000449969
28182460,28182460,28182460,28182460,28182460,28182460,-2.074114128,-2.074114128,1.331651787,1.328227406,1.336531267,1.331993804,-0.003424381,0.004879479,0.000342017
28186460,28186460,28186460,28186460,28186460,28186460,2.127155395,2.127155395,1.320475449,1.315661268,1.325142803,1.320884005,-0.004814181,0.004667354,0.000408556
28190463,28190463,28190463,28190463,28190463,28190463,3.983130672,3.983130672,-0.14321921,-0.146856242,-0.140570364,-0.142912368,-0.003637032,0.002648846,0.000306842
28194460,28194460,28194460,28194460,28194460,28194460,1.443477701,1.443477701,-1.457615669,-1.461703445,-1.454881505,-1.456238802,-0.004087776,0.002734164,0.001376868
28198460,28198460,28198460,28198460,28198460,28198460,-2.687213335,-2.687213335,-1.159080502,-1.16240013,-1.155588484,-1.158743824,-0.003319628,0.003492018,0.000336678
28202461,28202461,28202461,28202461,28202461,28202461,-3.854666554,-3.854666554,0.418459978,0.415472219,0.421215188,0.418248795,-0.002987759,0.00275521,-0.000211183
28206460,28206460,28206460,28206460,28206460,28206460,-0.768279196,-0.768279196,1.53927913,1.534354637,1.542232805,1.54009472,-0.004924493,0.002953674,0.00081559
28210463,28210463,28210463,28210463,28210463,28210463,3.154788416,3.154788416,0.965412466,0.959762428,0.967639716,0.965153726,-0.005650038,0.00222725,-0.00025874
28214460,28214460,28214460,28214460,28214460,28214460,3.605929254,3.605929254,-0.680464861,-0.68485663,-0.679534498,-0.679642094,-0.004391769,0.000930363,0.000822767
28218463,28218463,28218463,28218463,28218463,28218463,0.084892026,0.084892026,-1.573676148,-1.578269963,-1.570171273,-1.573702323,-0.004593815,0.003504875,-2.62E-05
28222468,28222468,28222468,28222468,28222468,28222468,-3.524326642,-3.524326642,-0.745335341,-0.749365799,-0.741403502,-0.746520197,-0.004030458,0.003931839,-0.001184856
28226464,28226464,28226464,28226464,28226464,28226464,-3.259307205,-3.259307205,0.914615496,0.911330183,0.919292088,0.913677916,-0.003285313,0.004676593,-0.00093758
28230461,28230461,28230461,28230461,28230461,28230461,0.626581839,0.626581839,1.560073183,1.557058353,1.563883539,1.561072146,-0.00301483,0.003810356,0.000998963
28234463,28234463,28234463,28234463,28234463,28234463,3.809027729,3.809027729,0.482804354,0.479816382,0.487586408,0.482602784,-0.002987973,0.004782054,-0.00020157
28238467,28238467,28238467,28238467,28238467,28238467,2.814209949,2.814209949,-1.125139906,-1.128168505,-1.122304339,-1.123525732,-0.003028599,0.002835566,0.001614174
