timestamp,attack_trigger,attack_frequency,attack_amplitude,attack_offset,attack_timediff,attack_recovered,attack_gyro0,attack_gyro1,attack_gyro2,true_gyro0,true_gyro1,true_gyro2
163912990,0,0,0,0,0.003966,0,-0.43688738,0.3572414,0.5279372,-0.11592422,0.08937042,0.16455095
163917066,0,0,0,0,0.004076,0,0.13849358,0.20755579,0.024038259,0.077667296,0.03776345,0.25247163
163921022,0,0,0,0,0.003956,0,0.057001054,-0.037102792,0.03873869,0.21531281,0.042032443,0.24268612
163925027,0,0,0,0,0.004005,0,-0.22089855,0.16237997,0.554501,-0.029428778,0.014430045,0.18168597
163928989,0,0,0,0,0.003962,0,-0.11156305,0.27510676,-0.045796804,-0.005276932,0.055732075,0.23080629
163933025,0,0,0,0,0.004036,0,0.36336872,0.1134488,0.72596776,0.22685468,-0.002978133,0.19616736
163936988,0,0,0,0,0.003963,0,-0.11653533,0.07610211,0.16446547,-0.104616575,0.040596575,0.18135545
163941033,0,0,0,0,0.004045,0,0.22779047,-0.055344783,-0.122295536,0.055330917,0.114651576,0.19196305
163944997,0,0,0,0,0.003964,0,0.44895163,0.17399988,0.93121845,0.19596606,0.027362578,0.1906489
163949027,0,0,0,0,0.00403,0,-0.058415487,-0.2867375,0.29715484,-0.095198214,0.028037403,0.17653985
163952989,0,0,0,0,0.003962,0,-0.10394117,0.08282568,0.14732452,0.1757781,0.10295618,0.1764511
163957027,0,0,0,0,0.004038,0,-0.10164497,-0.31518495,0.19804922,0.041097652,-0.022680458,0.17085107
163960992,0,0,0,0,0.003965,0,-0.62672085,0.3564363,0.10517689,-0.050706517,0.051980723,0.16769423
163965024,0,0,0,0,0.004032,0,0.06762445,0.35399324,0.16890793,0.15116468,0.102954425,0.16242684
163969034,0,0,0,0,0.00401,0,0.116552755,0.1894303,-0.077030085,0.04006794,-0.059528913,0.14894237
163973027,0,0,0,0,0.003993,0,-0.7099227,0.1181117,-0.14616165,-0.06791343,0.034317445,0.18517004
163976988,0,0,0,0,0.003961,0,0.3042412,0.15769553,0.09458763,0.1085179,0.07743228,0.1298027
163981029,0,0,0,0,0.004041,0,-0.15909818,0.02926909,-0.437085,0.037427105,0.007168507,0.13131168
163984989,0,0,0,0,0.00396,0,-0.28322205,-0.15858887,0.000384383,-0.06513042,0.060596533,0.17755307
163989026,0,0,0,0,0.004037,0,0.16488184,0.22286855,0.26897845,0.13099054,0.101733096,0.10265415
163992987,0,0,0,0,0.003961,0,-0.44627365,-0.11836123,0.15662706,-0.026192918,-0.03006402,0.13862069
163997032,0,0,0,0,0.004045,0,-0.27810103,0.12616916,0.07018693,-0.00249395,0.06066697,0.16090237
164001022,0,0,0,0,0.00399,0,0.23933497,0.3003712,0.29531878,0.13860998,0.0946618,0.09679231
164005069,0,0,0,0,0.004047,0,-0.42875445,0.021312436,0.17529838,-0.08911553,-0.012038426,0.13934226
164008990,0,0,0,0,0.003921,0,-0.012325776,0.5988491,0.1438413,0.12936912,0.10064849,0.14884886
164013028,0,0,0,0,0.004038,0,0.042780906,-0.006549251,0.33002028,0.072457924,0.065229975,0.08538042
164016986,0,0,0,0,0.003958,0,-0.4710856,0.36862308,0.20037083,-0.06393909,-0.014243005,0.13174699
164021024,0,0,0,0,0.004038,0,0.49074087,0.43182537,0.21270584,0.22359504,0.11012863,0.14813358
164024992,0,0,0,0,0.003968,0,-0.13248873,-0.14809135,0.08420678,0.015375542,0.050034963,0.070041925
164029035,0,0,0,0,0.004043,0,-0.1827846,0.17000744,0.21743724,0.027371552,0.047080994,0.13236375
164033062,0,0,0,0,0.004027,0,0.1027429,0.4558376,0.1711509,0.18097225,0.08163351,0.12644164
164037062,0,0,0,0,0.004,0,0.35211474,-0.24200416,0.3658678,0.0795694,0.00325765,0.07885262
164040987,0,0,0,0,0.003925,0,0.12758563,-0.20233913,0.13468893,0.063174225,0.047831066,0.13114814
164045027,0,0,0,0,0.00404,0,0.46215388,-0.09591404,-0.049963966,0.12676331,0.04279175,0.09341727
164048987,0,0,0,0,0.00396,0,-0.044741865,0.5796322,-0.005926507,0.014671218,0.039626922,0.09811721
164053030,0,0,0,0,0.004043,0,-0.09942868,0.123731196,-0.040321294,0.10695345,0.07561565,0.11163969
164056987,0,0,0,0,0.003957,0,0.45782658,0.18983635,0.13885367,0.21147464,0.03570607,0.07516367
164061027,0,0,0,0,0.00404,0,0.19476599,0.06402556,0.16065355,-0.0588433,-0.029310346,0.11298293
164064991,0,0,0,0,0.003964,0,0.29082152,0.24329281,-0.028396375,0.109703176,0.06074848,0.07813586
164069029,0,0,0,0,0.004038,0,-0.05639609,-0.15647116,-0.026208747,0.07408599,0.023639867,0.044492554
164072993,0,0,0,0,0.003964,0,-0.16925937,0.5127243,0.12350443,0.0129783,0.039153516,0.09388229
164076989,0,0,0,0,0.003996,0,0.5109463,0.26848075,-0.23137072,0.1877913,0.1523725,0.05790076
164081029,0,0,0,0,0.00404,0,0.17374805,-0.17717807,-0.079383954,-0.05963385,0.029697265,0.024620956
164084991,0,0,0,0,0.003962,0,-0.006188564,-0.21340878,0.55942595,0.06636585,0.040698644,0.098356426
164089819,0,0,0,0,0.004828,0,-0.20156036,0.037240267,0.27910557,0.09601494,0.115477376,0.043373134
